"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.03164 0.7888 0.8645
0.03174 0.7875 0.8651
0.03183 0.7888 0.8645
0.03193 0.7875 0.8651
0.03202 0.7888 0.8639
0.03212 0.7875 0.8645
0.03221 0.7888 0.8645
0.03230 0.7875 0.8645
0.03240 0.7881 0.8645
0.03249 0.7875 0.8658
0.03259 0.7875 0.8639
0.03268 0.7888 0.8639
0.03278 0.7887 0.8651
0.03287 0.7875 0.8645
0.03297 0.7888 0.8645
0.03306 0.7875 0.8645
0.03316 0.7875 0.8651
0.03325 0.7881 0.8639
0.03334 0.7875 0.8651
0.03344 0.7888 0.8639
0.03353 0.7875 0.8651
0.03363 0.7875 0.8639
0.03372 0.7888 0.8651
0.03382 0.7875 0.8645
0.03391 0.7888 0.8645
0.03401 0.7888 0.8645
0.03410 0.7875 0.8645
0.03419 0.7875 0.8645
0.03429 0.7881 0.8645
0.03438 0.7875 0.8651
0.03448 0.7888 0.8639
0.03457 0.7875 0.8645
0.03467 0.7875 0.8651
0.03476 0.7887 0.8638
0.03486 0.7888 0.8651
0.03495 0.7875 0.8651
0.03504 0.7875 0.8639
0.03514 0.7881 0.8651
0.03523 0.7875 0.8645
0.03533 0.7888 0.8645
0.03542 0.7875 0.8639
0.03552 0.7888 0.8651
0.03561 0.7875 0.8645
0.03571 0.7875 0.8645
0.03580 0.7887 0.8651
0.03589 0.7875 0.8639
0.03599 0.7888 0.8645
0.03608 0.7875 0.8651
0.03618 0.7881 0.8639
0.03627 0.7875 0.8645
0.03637 0.7888 0.8645
0.03646 0.7875 0.8651
0.03656 0.7888 0.8639
0.03665 0.7875 0.8651
0.03674 0.7875 0.8645
0.03684 0.7887 0.8645
0.03693 0.7875 0.8645
0.03703 0.7881 0.8651
0.03712 0.7875 0.8639
0.03722 0.7888 0.8645
0.03731 0.7888 0.8651
0.03741 0.7875 0.8645
0.03750 0.7875 0.8645
0.03759 0.7888 0.8645
0.03769 0.7875 0.8645
0.03778 0.7875 0.8645
0.03788 0.7888 0.8651
0.03797 0.7875 0.8639
0.03807 0.7881 0.8651
0.03816 0.7888 0.8639
0.03826 0.7875 0.8651
0.03835 0.7888 0.8645
0.03844 0.7875 0.8651
0.03854 0.7875 0.8639
0.03863 0.7888 0.8645
0.03873 0.7875 0.8645
0.03882 0.7875 0.8651
0.03892 0.7881 0.8639
0.03901 0.7875 0.8639
0.03911 0.7888 0.8658
0.03920 0.7875 0.8645
0.03929 0.7888 0.8645
0.03939 0.7888 0.8645
0.03948 0.7875 0.8645
0.03958 0.7875 0.8645
0.03967 0.7888 0.8645
0.03977 0.7875 0.8645
0.03986 0.7875 0.8651
0.03996 0.7881 0.8639
0.04005 0.7875 0.8645
0.04014 0.7875 0.8645
0.04024 0.7888 0.8658
0.04033 0.7888 0.8639
0.04043 0.7875 0.8639
0.04052 0.7875 0.8651
0.04062 0.7888 0.8645
0.04071 0.7881 0.8645
0.04081 0.7875 0.8651
0.04090 0.7875 0.8645
0.04100 0.7888 0.8645
0.04109 0.7875 0.8639
0.04118 0.7888 0.8645
0.04128 0.7875 0.8651
0.04137 0.7888 0.8645
0.04147 0.7888 0.8645
0.04156 0.7875 0.8645
0.04166 0.7875 0.8645
0.04175 0.7881 0.8651
0.04185 0.7875 0.8638
0.04194 0.7875 0.8645
0.04203 0.7888 0.8651
0.04213 0.7875 0.8645
0.04222 0.7888 0.8639
0.04232 0.7875 0.8651
0.04241 0.7888 0.8645
0.04251 0.7875 0.8645
0.04260 0.7875 0.8645
0.04270 0.7881 0.8651
0.04279 0.7875 0.8645
0.04288 0.7887 0.8645
0.04298 0.7875 0.8639
0.04307 0.7888 0.8651
0.04317 0.7875 0.8645
0.04326 0.7888 0.8645
0.04336 0.7875 0.8645
0.04345 0.7888 0.8645
0.04355 0.7881 0.8651
0.04364 0.7875 0.8639
0.04373 0.7875 0.8645
0.04383 0.7887 0.8651
0.04392 0.7875 0.8639
0.04402 0.7888 0.8645
0.04411 0.7875 0.8658
0.04421 0.7875 0.8639
0.04430 0.7888 0.8639
0.04440 0.7875 0.8651
0.04449 0.7875 0.8645
0.04458 0.7881 0.8651
0.04468 0.7888 0.8639
0.04477 0.7875 0.8651
0.04487 0.7887 0.8638
0.04496 0.7875 0.8651
0.04506 0.7888 0.8645
0.04515 0.7875 0.8645
0.04525 0.7875 0.8651
0.04534 0.7888 0.8639
0.04543 0.7875 0.8645
0.04553 0.7881 0.8645
0.04562 0.7875 0.8651
0.04572 0.7888 0.8639
0.04581 0.7875 0.8651
0.04591 0.7887 0.8645
0.04600 0.7875 0.8645
0.04610 0.7888 0.8639
0.04619 0.7875 0.8651
0.04628 0.7875 0.8645
0.04638 0.7881 0.8645
0.04647 0.7875 0.8645
0.04657 0.7875 0.8651
0.04666 0.7888 0.8639
0.04676 0.7888 0.8651
0.04685 0.7887 0.8645
0.04695 0.7862 0.8645
0.04704 0.7888 0.8645
0.04713 0.7875 0.8645
0.04723 0.7888 0.8645
0.04732 0.7875 0.8639
0.04742 0.7881 0.8658
0.04751 0.7875 0.8639
0.04761 0.7875 0.8651
0.04770 0.7888 0.8645
0.04780 0.7888 0.8639
0.04789 0.7875 0.8645
0.04799 0.7875 0.8645
0.04808 0.7888 0.8651
0.04817 0.7881 0.8639
0.04827 0.7875 0.8658
0.04836 0.7875 0.8645
0.04846 0.7888 0.8645
0.04855 0.7875 0.8645
0.04865 0.7875 0.8645
0.04874 0.7888 0.8639
0.04884 0.7888 0.8658
0.04893 0.7875 0.8638
0.04902 0.7888 0.8645
0.04912 0.7875 0.8639
0.04921 0.7881 0.8651
0.04931 0.7875 0.8645
0.04940 0.7875 0.8645
0.04950 0.7888 0.8651
0.04959 0.7875 0.8639
0.04969 0.7875 0.8651
0.04978 0.7888 0.8639
0.04987 0.7875 0.8651
0.04997 0.7888 0.8645
0.05006 0.7881 0.8651
0.05016 0.7875 0.8639
0.05025 0.7875 0.8651
0.05035 0.7888 0.8645
0.05044 0.7875 0.8645
0.05054 0.7888 0.8639
0.05063 0.7875 0.8651
0.05072 0.7888 0.8645
0.05082 0.7875 0.8645
0.05091 0.7875 0.8645
0.05101 0.7888 0.8645
0.05110 0.7875 0.8645
0.05120 0.7881 0.8651
0.05129 0.7875 0.8645
0.05139 0.7888 0.8645
0.05148 0.7875 0.8651
0.05157 0.7888 0.8639
0.05167 0.7875 0.8639
0.05176 0.7875 0.8645
0.05186 0.7888 0.8658
0.05195 0.7875 0.8638
0.05205 0.7881 0.8651
0.05214 0.7888 0.8645
0.05224 0.7875 0.8645
0.05233 0.7888 0.8645
0.05242 0.7875 0.8645
0.05252 0.7875 0.8645
0.05261 0.7888 0.8645
0.05271 0.7875 0.8645
0.05280 0.7888 0.8645
0.05290 0.7875 0.8651
0.05299 0.7875 0.8639
0.05309 0.7881 0.8645
0.05318 0.7875 0.8645
0.05327 0.7888 0.8658
0.05337 0.7875 0.8639
0.05346 0.7888 0.8639
0.05356 0.7875 0.8645
0.05365 0.7888 0.8651
0.05375 0.7875 0.8645
0.05384 0.7881 0.8645
0.05394 0.7875 0.8651
0.05403 0.7875 0.8639
0.05412 0.7888 0.8651
0.05422 0.7888 0.8645
0.05431 0.7875 0.8645
0.05441 0.7875 0.8645
0.05450 0.7888 0.8645
0.05460 0.7875 0.8645
0.05469 0.7888 0.8645
0.05479 0.7875 0.8645
0.05488 0.7881 0.8645
0.05498 0.7875 0.8645
0.05507 0.7875 0.8651
0.05516 0.7888 0.8645
0.05526 0.7875 0.8639
0.05535 0.7875 0.8658
0.05545 0.7888 0.8639
0.05554 0.7888 0.8639
0.05564 0.7881 0.8658
0.05573 0.7869 0.8645
0.05583 0.7881 0.8639
0.05592 0.7887 0.8651
0.05601 0.7875 0.8645
0.05611 0.7875 0.8645
0.05620 0.7888 0.8645
0.05630 0.7888 0.8645
0.05639 0.7875 0.8645
0.05649 0.7888 0.8639
0.05658 0.7875 0.8658
0.05668 0.7875 0.8639
0.05677 0.7881 0.8645
0.05686 0.7875 0.8651
0.05696 0.7887 0.8638
0.05705 0.7875 0.8645
0.05715 0.7875 0.8658
0.05724 0.7888 0.8639
0.05734 0.7875 0.8651
0.05743 0.7888 0.8639
0.05753 0.7881 0.8645
0.05762 0.7875 0.8645
0.05771 0.7875 0.8645
0.05781 0.7888 0.8651
0.05790 0.7875 0.8639
0.05800 0.7887 0.8657
0.05809 0.7875 0.8639
0.05819 0.7875 0.8645
0.05828 0.7888 0.8645
0.05838 0.7875 0.8645
0.05847 0.7875 0.8645
0.05856 0.7888 0.8645
0.05866 0.7881 0.8651
0.05875 0.7875 0.8639
0.05885 0.7875 0.8645
0.05894 0.7887 0.8651
0.05904 0.7888 0.8645
0.05913 0.7875 0.8645
0.05923 0.7875 0.8645
0.05932 0.7888 0.8645
0.05941 0.7875 0.8651
0.05951 0.7881 0.8639
0.05960 0.7875 0.8651
0.05970 0.7888 0.8639
0.05979 0.7875 0.8651
0.05989 0.7888 0.8645
0.05998 0.7875 0.8645
0.06008 0.7888 0.8645
0.06017 0.7875 0.8645
0.06026 0.7875 0.8645
0.06036 0.7888 0.8651
0.06045 0.7875 0.8645
0.06055 0.7881 0.8639
0.06064 0.7875 0.8651
0.06074 0.7888 0.8645
0.06083 0.7875 0.8639
0.06093 0.7888 0.8651
0.06102 0.7875 0.8638
0.06111 0.7888 0.8651
0.06121 0.7875 0.8651
0.06130 0.7875 0.8639
0.06140 0.7881 0.8645
0.06149 0.7875 0.8645
0.06159 0.7888 0.8651
0.06168 0.7875 0.8645
0.06178 0.7875 0.8639
0.06187 0.7888 0.8651
0.06196 0.7887 0.8645
0.06206 0.7875 0.8645
0.06215 0.7888 0.8645
0.06225 0.7875 0.8645
0.06234 0.7881 0.8651
0.06244 0.7875 0.8639
0.06253 0.7875 0.8645
0.06263 0.7888 0.8645
0.06272 0.7875 0.8651
0.06282 0.7875 0.8645
0.06291 0.7888 0.8645
0.06300 0.7888 0.8645
0.06310 0.7875 0.8651
0.06319 0.7875 0.8639
0.06329 0.7881 0.8645
0.06338 0.7875 0.8651
0.06348 0.7887 0.8644
0.06357 0.7875 0.8639
0.06367 0.7888 0.8651
0.06376 0.7875 0.8645
0.06385 0.7875 0.8645
0.06395 0.7888 0.8645
0.06404 0.7888 0.8645
0.06414 0.7875 0.8651
0.06423 0.7881 0.8639
0.06433 0.7875 0.8651
0.06442 0.7888 0.8639
0.06452 0.7875 0.8651
0.06461 0.7875 0.8645
0.06470 0.7888 0.8639
0.06480 0.7875 0.8651
0.06489 0.7888 0.8651
0.06499 0.7881 0.8639
0.06508 0.7875 0.8651
0.06518 0.7875 0.8645
0.06527 0.7875 0.8645
0.06537 0.7888 0.8645
0.06546 0.7888 0.8639
0.06555 0.7874 0.8651
0.06565 0.7875 0.8639
0.06574 0.7888 0.8651
0.06584 0.7875 0.8645
0.06593 0.7875 0.8645
0.06603 0.7888 0.8645
0.06612 0.7881 0.8645
0.06622 0.7875 0.8645
0.06631 0.7875 0.8645
0.06640 0.7888 0.8651
0.06650 0.7888 0.8639
0.06659 0.7875 0.8651
0.06669 0.7875 0.8645
0.06678 0.7888 0.8645
0.06688 0.7875 0.8645
0.06697 0.7875 0.8651
0.06707 0.7881 0.8639
0.06716 0.7888 0.8651
0.06725 0.7862 0.8639
0.06735 0.7888 0.8651
0.06744 0.7888 0.8639
0.06754 0.7887 0.8651
0.06763 0.7875 0.8645
0.06773 0.7875 0.8645
0.06782 0.7888 0.8645
0.06792 0.7875 0.8645
0.06801 0.7875 0.8651
0.06810 0.7881 0.8632
0.06820 0.7888 0.8658
0.06829 0.7875 0.8639
0.06839 0.7888 0.8651
0.06848 0.7875 0.8645
0.06858 0.7888 0.8639
0.06867 0.7875 0.8645
0.06877 0.7875 0.8658
0.06886 0.7881 0.8639
0.06895 0.7875 0.8651
0.06905 0.7888 0.8639
0.06914 0.7875 0.8651
0.06924 0.7875 0.8639
0.06933 0.7888 0.8651
0.06943 0.7875 0.8645
0.06952 0.7887 0.8638
0.06962 0.7875 0.8658
0.06971 0.7888 0.8639
0.06981 0.7875 0.8645
0.06990 0.7881 0.8651
0.06999 0.7875 0.8639
0.07009 0.7875 0.8645
0.07018 0.7888 0.8645
0.07028 0.7875 0.8651
0.07037 0.7888 0.8639
0.07047 0.7875 0.8645
0.07056 0.7875 0.8651
0.07066 0.7894 0.8645
0.07075 0.7875 0.8645
0.07084 0.7875 0.8651
0.07094 0.7888 0.8639
0.07103 0.7875 0.8645
0.07113 0.7888 0.8651
0.07122 0.7875 0.8645
0.07132 0.7875 0.8639
0.07141 0.7888 0.8651
0.07151 0.7875 0.8645
0.07160 0.7887 0.8644
0.07169 0.7875 0.8651
0.07179 0.7881 0.8639
0.07188 0.7875 0.8651
0.07198 0.7888 0.8639
0.07207 0.7875 0.8651
0.07217 0.7888 0.8645
0.07226 0.7875 0.8645
0.07236 0.7875 0.8645
0.07245 0.7888 0.8639
0.07254 0.7875 0.8658
0.07264 0.7881 0.8645
0.07273 0.7875 0.8639
0.07283 0.7888 0.8651
0.07292 0.7875 0.8645
0.07302 0.7888 0.8645
0.07311 0.7875 0.8639
0.07321 0.7888 0.8651
0.07330 0.7875 0.8645
0.07339 0.7875 0.8639
0.07349 0.7888 0.8658
0.07358 0.7874 0.8638
0.07368 0.7881 0.8651
0.07377 0.7875 0.8639
0.07387 0.7888 0.8645
0.07396 0.7888 0.8651
0.07406 0.7875 0.8639
0.07415 0.7875 0.8651
0.07424 0.7888 0.8639
0.07434 0.7875 0.8651
0.07443 0.7875 0.8645
0.07453 0.7881 0.8645
0.07462 0.7888 0.8645
0.07472 0.7862 0.8651
0.07481 0.7888 0.8639
0.07491 0.7888 0.8645
0.07500 0.7888 0.8651
0.07509 0.7875 0.8645
0.07519 0.7875 0.8645
0.07528 0.7888 0.8645
0.07538 0.7875 0.8645
0.07547 0.7875 0.8645
0.07557 0.7881 0.8651
0.07566 0.7888 0.8639
0.07576 0.7875 0.8645
0.07585 0.7875 0.8651
0.07594 0.7888 0.8645
0.07604 0.7875 0.8639
0.07613 0.7888 0.8658
0.07623 0.7875 0.8639
0.07632 0.7881 0.8639
0.07642 0.7875 0.8651
0.07651 0.7875 0.8651
0.07661 0.7888 0.8639
0.07670 0.7875 0.8651
0.07680 0.7888 0.8645
0.07689 0.7875 0.8645
0.07698 0.7888 0.8645
0.07708 0.7875 0.8639
0.07717 0.7888 0.8651
0.07727 0.7875 0.8645
0.07736 0.7881 0.8651
0.07746 0.7875 0.8639
0.07755 0.7875 0.8651
0.07765 0.7887 0.8644
0.07774 0.7875 0.8639
0.07783 0.7888 0.8645
0.07793 0.7875 0.8658
0.07802 0.7875 0.8639
0.07812 0.7888 0.8639
0.07821 0.7881 0.8658
0.07831 0.7875 0.8639
0.07840 0.7888 0.8645
0.07850 0.7875 0.8645
0.07859 0.7875 0.8651
0.07868 0.7888 0.8645
0.07878 0.7875 0.8645
0.07887 0.7888 0.8645
0.07897 0.7875 0.8645
0.07906 0.7888 0.8645
0.07916 0.7875 0.8645
0.07925 0.7875 0.8645
0.07935 0.7881 0.8658
0.07944 0.7888 0.8639
0.07953 0.7875 0.8639
0.07963 0.7874 0.8651
0.07972 0.7888 0.8645
0.07982 0.7875 0.8645
0.07991 0.7888 0.8639
0.08001 0.7875 0.8658
0.08010 0.7875 0.8639
0.08020 0.7881 0.8645
0.08029 0.7888 0.8645
0.08038 0.7875 0.8651
0.08048 0.7888 0.8645
0.08057 0.7875 0.8645
0.08067 0.7888 0.8645
0.08076 0.7875 0.8645
0.08086 0.7875 0.8645
0.08095 0.7888 0.8645
0.08105 0.7875 0.8645
0.08114 0.7875 0.8645
0.08123 0.7881 0.8651
0.08133 0.7888 0.8639
0.08142 0.7875 0.8651
0.08152 0.7888 0.8645
0.08161 0.7874 0.8638
0.08171 0.7875 0.8651
0.08180 0.7888 0.8651
0.08190 0.7875 0.8645
0.08199 0.7881 0.8645
0.08208 0.7875 0.8639
0.08218 0.7875 0.8645
0.08227 0.7888 0.8651
0.08237 0.7888 0.8645
0.08246 0.7875 0.8645
0.08256 0.7888 0.8639
0.08265 0.7875 0.8658
0.08275 0.7888 0.8639
0.08284 0.7875 0.8645
0.08293 0.7875 0.8645
0.08303 0.7881 0.8645
0.08312 0.7888 0.8645
0.08322 0.7875 0.8645
0.08331 0.7875 0.8651
0.08341 0.7888 0.8639
0.08350 0.7875 0.8651
0.08360 0.7888 0.8639
0.08369 0.7874 0.8651
0.08378 0.7881 0.8645
0.08388 0.7875 0.8645
0.08397 0.7875 0.8645
0.08407 0.7888 0.8651
0.08416 0.7875 0.8645
0.08426 0.7875 0.8645
0.08435 0.7888 0.8639
0.08445 0.7888 0.8651
0.08454 0.7888 0.8658
0.08464 0.7881 0.8645
0.08473 0.7888 0.8651
0.08482 0.7900 0.8645
0.08492 0.7875 0.8651
0.08501 0.7881 0.8639
0.08511 0.7900 0.8658
0.08520 0.7875 0.8651
0.08530 0.7888 0.8651
0.08539 0.7888 0.8645
0.08549 0.7881 0.8651
0.08558 0.7888 0.8645
0.08567 0.7887 0.8644
0.08577 0.7888 0.8651
0.08586 0.7894 0.8651
0.08596 0.7875 0.8651
0.08605 0.7888 0.8651
0.08615 0.7900 0.8651
0.08624 0.7881 0.8645
0.08634 0.7875 0.8651
0.08643 0.7900 0.8645
0.08652 0.7888 0.8651
0.08662 0.7881 0.8651
0.08671 0.7875 0.8645
0.08681 0.7888 0.8651
0.08690 0.7900 0.8651
0.08700 0.7888 0.8645
0.08709 0.7875 0.8645
0.08719 0.7894 0.8651
0.08728 0.7888 0.8651
0.08737 0.7875 0.8651
0.08747 0.7894 0.8645
0.08756 0.7888 0.8658
0.08766 0.7887 0.8638
