"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.20291 0.6877 0.8102
0.20301 0.6877 0.8115
0.20310 0.6878 0.8091
0.20320 0.6877 0.8115
0.20329 0.6878 0.8104
0.20339 0.6883 0.8115
0.20348 0.6871 0.8102
0.20357 0.6872 0.8110
0.20367 0.6947 0.8102
0.20376 0.6883 0.8102
0.20386 0.6885 0.8116
0.20395 0.6877 0.8102
0.20405 0.6877 0.8115
0.20414 0.6891 0.8104
0.20424 0.6877 0.8102
0.20433 0.6885 0.8104
0.20442 0.6877 0.8109
0.20452 0.6871 0.8109
0.20461 0.6891 0.8110
0.20471 0.6890 0.8109
0.20480 0.6877 0.8109
0.20490 0.6891 0.8104
0.20499 0.6953 0.8102
0.20508 0.6883 0.8115
0.20518 0.6885 0.8104
0.20527 0.6890 0.8115
0.20537 0.6877 0.8102
0.20546 0.6891 0.8116
0.20556 0.6883 0.8102
0.20565 0.6885 0.8116
0.20575 0.6877 0.8102
0.20584 0.6883 0.8115
0.20593 0.6885 0.8104
0.20603 0.6890 0.8115
0.20612 0.6890 0.8102
0.20622 0.6878 0.8116
0.20631 0.6890 0.8102
0.20641 0.6890 0.8115
0.20650 0.6891 0.8116
0.20659 0.6928 0.8102
0.20669 0.6891 0.8104
0.20678 0.6877 0.8121
0.20688 0.6896 0.8109
0.20697 0.6960 0.8104
0.20707 0.6896 0.8121
0.20716 0.6896 0.8102
0.20726 0.6891 0.8116
0.20735 0.6928 0.8115
0.20744 0.6890 0.8102
0.20754 0.6897 0.8116
0.20763 0.6883 0.8115
0.20773 0.6910 0.8116
0.20782 0.6877 0.8109
0.20792 0.6890 0.8115
0.20801 0.6904 0.8116
0.20810 0.6877 0.8102
0.20820 0.6896 0.8128
0.20829 0.6948 0.8104
0.20839 0.6896 0.8115
0.20848 0.6896 0.8109
0.20858 0.6891 0.8116
0.20867 0.6902 0.8115
0.20877 0.6890 0.8115
0.20886 0.6904 0.8116
0.20895 0.6896 0.8109
0.20905 0.6891 0.8129
0.20914 0.6890 0.8102
0.20924 0.6902 0.8115
0.20933 0.6891 0.8116
0.20943 0.6902 0.8121
0.20952 0.6890 0.8102
0.20961 0.6910 0.8129
0.20971 0.6953 0.8109
0.20980 0.6902 0.8115
0.20990 0.6897 0.8116
0.20999 0.6896 0.8115
0.21009 0.6904 0.8123
0.21018 0.6890 0.8115
0.21028 0.6902 0.8115
0.21037 0.6904 0.8116
0.21046 0.6896 0.8121
0.21056 0.6896 0.8115
0.21065 0.6904 0.8116
0.21075 0.6902 0.8109
0.21084 0.6896 0.8134
0.21094 0.6954 0.8116
0.21103 0.6902 0.8128
0.21112 0.6940 0.8102
0.21122 0.6960 0.8135
0.21131 0.6896 0.8102
0.21141 0.6910 0.8123
0.21150 0.6896 0.8128
0.21160 0.6909 0.8115
0.21169 0.6916 0.8123
0.21179 0.6902 0.8115
0.21188 0.6902 0.8121
0.21197 0.6904 0.8129
0.21207 0.6909 0.8121
0.21216 0.6902 0.8102
0.21226 0.6916 0.8135
0.21235 0.6902 0.8115
0.21245 0.6910 0.8123
0.21254 0.6909 0.8115
0.21263 0.6909 0.8128
0.21273 0.6904 0.8135
0.21282 0.6909 0.8109
0.21292 0.6921 0.8115
0.21301 0.6929 0.8135
0.21311 0.6896 0.8128
0.21320 0.6928 0.8109
0.21330 0.6967 0.8129
0.21339 0.6921 0.8121
0.21348 0.6916 0.8129
0.21358 0.6972 0.8134
0.21367 0.6915 0.8121
0.21377 0.6916 0.8116
0.21386 0.6909 0.8134
0.21396 0.6909 0.8121
0.21405 0.6986 0.8129
0.21414 0.6915 0.8109
0.21424 0.6921 0.8128
0.21433 0.6910 0.8135
0.21443 0.6921 0.8121
0.21452 0.6921 0.8128
0.21462 0.6973 0.8123
0.21471 0.6915 0.8134
0.21481 0.6922 0.8135
0.21490 0.6959 0.8121
0.21499 0.6934 0.8128
0.21509 0.6929 0.8135
0.21518 0.6966 0.8121
0.21528 0.6921 0.8134
0.21537 0.6967 0.8135
0.21547 0.6921 0.8128
0.21556 0.6915 0.8134
0.21566 0.6935 0.8123
0.21575 0.6985 0.8134
0.21584 0.6941 0.8135
0.21594 0.6928 0.8134
0.21603 0.6940 0.8134
0.21613 0.6986 0.8135
0.21622 0.6940 0.8134
0.21632 0.6940 0.8121
0.21641 0.6941 0.8148
0.21650 0.7079 0.8134
0.21660 0.6940 0.8147
0.21669 0.6941 0.8135
0.21679 0.6915 0.8140
0.21688 0.6941 0.8135
0.21698 0.6953 0.8147
0.21707 0.6940 0.8134
0.21717 0.6941 0.8141
0.21726 0.6883 0.8134
0.21735 0.7016 0.8147
0.21745 0.6948 0.8135
0.21754 0.6934 0.8147
0.21764 0.6909 0.8140
0.21773 0.6897 0.8148
0.21783 0.6934 0.8134
0.21792 0.6997 0.8153
0.21801 0.6941 0.8148
0.21811 0.6997 0.8134
0.21820 0.6941 0.8141
0.21830 0.6947 0.8147
0.21839 0.6978 0.8140
0.21849 0.6941 0.8160
0.21858 0.6953 0.8140
0.21868 0.6947 0.8147
0.21877 0.6960 0.8141
0.21886 0.6953 0.8159
0.21896 0.6966 0.8153
0.21905 0.6960 0.8141
0.21915 0.7016 0.8165
0.21924 0.7042 0.8148
0.21934 0.6966 0.8153
0.21943 0.7041 0.8165
0.21952 0.6973 0.8154
0.21962 0.7117 0.8153
0.21971 0.7048 0.8153
0.21981 0.7030 0.8167
0.21990 0.6991 0.8153
0.22000 0.6991 0.8178
0.22009 0.7055 0.8154
0.22019 0.7022 0.8165
0.22028 0.7156 0.8173
0.22037 0.7029 0.8153
0.22047 0.7243 0.8165
0.22056 0.7150 0.8179
0.22066 0.7010 0.8172
0.22075 0.7079 0.8165
0.22085 0.7005 0.8173
0.22094 0.7003 0.8178
0.22103 0.7111 0.8172
0.22113 0.7017 0.8173
0.22122 0.7003 0.8184
0.22132 0.6997 0.8178
0.22141 0.7093 0.8186
0.22151 0.7054 0.8184
0.22160 0.7144 0.8173
0.22170 0.7054 0.8197
0.22179 0.7111 0.8184
0.22188 0.7282 0.8186
0.22198 0.7193 0.8203
0.22207 0.7123 0.8184
0.22217 0.7099 0.8186
0.22226 0.7105 0.8203
0.22236 0.7111 0.8197
0.22245 0.7144 0.8192
0.22254 0.7048 0.8210
0.22264 0.7049 0.8192
0.22273 0.7048 0.8197
0.22283 0.7054 0.8216
0.22292 0.7131 0.8192
0.22302 0.7060 0.8216
0.22311 0.7149 0.8203
0.22321 0.7074 0.8217
0.22330 0.7060 0.8203
0.22339 0.7142 0.8216
0.22349 0.7074 0.8217
0.22358 0.7098 0.8216
0.22368 0.7068 0.8211
0.22377 0.7155 0.8229
0.22387 0.7073 0.8216
0.22396 0.7087 0.8211
0.22405 0.7155 0.8229
0.22415 0.7073 0.8235
0.22424 0.7099 0.8217
0.22434 0.7123 0.8222
0.22443 0.7098 0.8222
0.22453 0.7099 0.8236
0.22462 0.7111 0.8229
0.22472 0.7092 0.8222
0.22481 0.7093 0.8236
0.22490 0.7105 0.8229
0.22500 0.7099 0.8224
0.22509 0.7098 0.8235
0.22519 0.7111 0.8235
0.22528 0.7106 0.8236
0.22538 0.7117 0.8235
0.22547 0.7180 0.8235
0.22556 0.7112 0.8236
0.22566 0.7130 0.8235
0.22575 0.7105 0.8235
0.22585 0.7232 0.8236
0.22594 0.7149 0.8235
0.22604 0.7118 0.8249
0.22613 0.7130 0.8235
0.22623 0.7117 0.8241
0.22632 0.7118 0.8236
0.22641 0.7117 0.8235
0.22651 0.7123 0.8248
0.22660 0.7118 0.8243
0.22670 0.7130 0.8235
0.22679 0.7117 0.8248
0.22689 0.7131 0.8249
0.22698 0.7130 0.8241
0.22707 0.7156 0.8249
0.22717 0.7218 0.8241
0.22726 0.7130 0.8248
0.22736 0.7181 0.8255
0.22745 0.7142 0.8248
0.22755 0.7161 0.8241
0.22764 0.7213 0.8261
0.22774 0.7199 0.8254
0.22783 0.7155 0.8241
0.22792 0.7150 0.8261
0.22802 0.7168 0.8254
0.22811 0.7187 0.8241
0.22821 0.7162 0.8261
0.22830 0.7136 0.8260
0.22840 0.7219 0.8249
0.22849 0.7206 0.8266
0.22858 0.7218 0.8254
0.22868 0.7188 0.8255
0.22877 0.7155 0.8266
0.22887 0.7168 0.8266
0.22896 0.7156 0.8268
0.22906 0.7237 0.8260
0.22915 0.7199 0.8266
0.22925 0.7162 0.8268
0.22934 0.7363 0.8266
0.22943 0.7175 0.8274
0.22953 0.7269 0.8266
0.22962 0.7180 0.8273
0.22972 0.7219 0.8268
0.22981 0.7250 0.8279
0.22991 0.7218 0.8260
0.23000 0.7181 0.8280
0.23009 0.7180 0.8273
0.23019 0.7250 0.8279
0.23028 0.7200 0.8287
0.23038 0.7243 0.8260
0.23047 0.7187 0.8285
0.23057 0.7194 0.8280
0.23066 0.7187 0.8273
0.23076 0.7181 0.8287
0.23085 0.7199 0.8279
0.23094 0.7199 0.8285
0.23104 0.7219 0.8287
0.23113 0.7218 0.8273
0.23123 0.7256 0.8285
0.23132 0.7207 0.8287
0.23142 0.7206 0.8298
0.23151 0.7218 0.8285
0.23161 0.7194 0.8287
0.23170 0.7351 0.8285
0.23179 0.7207 0.8293
0.23189 0.7237 0.8285
0.23198 0.7212 0.8298
0.23208 0.7308 0.8306
0.23217 0.7275 0.8285
0.23227 0.7262 0.8298
0.23236 0.7226 0.8293
0.23245 0.7231 0.8298
0.23255 0.7288 0.8304
0.23264 0.7232 0.8306
0.23274 0.7269 0.8298
0.23283 0.7232 0.8293
0.23293 0.7307 0.8317
0.23302 0.7262 0.8298
0.23312 0.7251 0.8306
0.23321 0.7237 0.8304
0.23330 0.7332 0.8317
0.23340 0.7276 0.8299
0.23349 0.7313 0.8311
0.23359 0.7269 0.8317
0.23368 0.7384 0.8306
0.23378 0.7250 0.8311
0.23387 0.7307 0.8311
0.23396 0.7358 0.8318
0.23406 0.7269 0.8317
0.23415 0.7320 0.8325
0.23425 0.7262 0.8317
0.23434 0.7262 0.8317
0.23444 0.7352 0.8318
0.23453 0.7300 0.8317
0.23463 0.7307 0.8336
0.23472 0.7396 0.8325
0.23481 0.7294 0.8317
0.23491 0.7307 0.8323
0.23500 0.7377 0.8337
0.23510 0.7319 0.8330
0.23519 0.7352 0.8337
0.23529 0.7338 0.8323
0.23538 0.7464 0.8349
0.23547 0.7409 0.8337
0.23557 0.7313 0.8342
0.23566 0.7351 0.8336
0.23576 0.7314 0.8356
0.23585 0.7389 0.8349
0.23595 0.7332 0.8355
0.23604 0.7472 0.8350
0.23614 0.7483 0.8355
0.23623 0.7409 0.8356
0.23632 0.7389 0.8355
0.23642 0.7338 0.8368
0.23651 0.7352 0.8369
0.23661 0.7395 0.8368
0.23670 0.7370 0.8368
0.23680 0.7365 0.8375
0.23689 0.7382 0.8368
0.23698 0.7597 0.8374
0.23708 0.7497 0.8381
0.23717 0.7458 0.8374
0.23727 0.7439 0.8374
0.23736 0.7440 0.8381
0.23746 0.7566 0.8386
0.23755 0.7421 0.8375
0.23765 0.7433 0.8399
0.23774 0.7446 0.8386
0.23783 0.7428 0.8388
0.23793 0.7408 0.8393
0.23802 0.7547 0.8399
0.23812 0.7491 0.8407
0.23821 0.7433 0.8399
0.23831 0.7483 0.8393
0.23840 0.7560 0.8413
0.23849 0.7540 0.8412
0.23859 0.7459 0.8400
0.23868 0.7559 0.8418
0.23878 0.7446 0.8418
0.23887 0.7516 0.8413
0.23897 0.7553 0.8418
0.23906 0.7471 0.8431
0.23916 0.7491 0.8413
0.23925 0.7477 0.8431
0.23934 0.7622 0.8424
0.23944 0.7510 0.8438
0.23953 0.7534 0.8431
0.23963 0.7516 0.8438
0.23972 0.7490 0.8437
0.23982 0.7496 0.8437
0.23991 0.7548 0.8438
0.24000 0.7496 0.8443
0.24010 0.7553 0.8437
0.24019 0.7548 0.8451
0.24029 0.7483 0.8437
0.24038 0.7553 0.8443
0.24048 0.7592 0.8451
0.24057 0.7483 0.8450
0.24067 0.7597 0.8443
0.24076 0.7523 0.8451
0.24085 0.7496 0.8456
0.24095 0.7554 0.8457
0.24104 0.7572 0.8450
0.24114 0.7584 0.8456
0.24123 0.7504 0.8457
0.24133 0.7528 0.8456
0.24142 0.7528 0.8462
0.24151 0.7516 0.8464
0.24161 0.7616 0.8462
0.24170 0.7528 0.8456
0.24180 0.7523 0.8457
0.24189 0.7521 0.8469
0.24199 0.7611 0.8457
0.24208 0.7578 0.8469
0.24218 0.7540 0.8469
0.24227 0.7510 0.8464
0.24236 0.7540 0.8469
0.24246 0.7534 0.8456
0.24255 0.7523 0.8483
0.24265 0.7540 0.8469
0.24274 0.7572 0.8462
0.24284 0.7548 0.8483
0.24293 0.7667 0.8469
0.24302 0.7548 0.8464
0.24312 0.7603 0.8488
0.24321 0.7540 0.8481
0.24331 0.7560 0.8476
0.24340 0.7610 0.8481
0.24350 0.7559 0.8462
0.24359 0.7624 0.8489
0.24369 0.7616 0.8481
0.24378 0.7553 0.8488
0.24387 0.7586 0.8489
0.24397 0.7723 0.8488
0.24406 0.7616 0.8488
0.24416 0.7699 0.8489
0.24425 0.7717 0.8488
0.24435 0.7687 0.8495
0.24444 0.7610 0.8488
0.24453 0.7559 0.8488
0.24463 0.7712 0.8514
0.24472 0.7622 0.8488
0.24482 0.7654 0.8494
0.24491 0.7693 0.8501
0.24501 0.7622 0.8494
0.24510 0.7692 0.8519
0.24520 0.7586 0.8501
0.24529 0.7648 0.8506
0.24538 0.7611 0.8501
0.24548 0.7679 0.8506
0.24557 0.7591 0.8519
0.24567 0.7624 0.8508
0.24576 0.7629 0.8494
0.24586 0.7654 0.8532
0.24595 0.7611 0.8520
0.24604 0.7648 0.8506
0.24614 0.7635 0.8519
0.24623 0.7611 0.8514
0.24633 0.7616 0.8519
0.24642 0.7598 0.8533
0.24652 0.7635 0.8513
0.24661 0.7704 0.8519
0.24671 0.7687 0.8533
0.24680 0.7635 0.8525
0.24689 0.7648 0.8519
0.24699 0.7649 0.8520
0.24708 0.7654 0.8538
0.24718 0.7686 0.8525
0.24727 0.7643 0.8520
0.24737 0.7761 0.8538
0.24746 0.7755 0.8538
0.24756 0.7712 0.8527
0.24765 0.7667 0.8532
0.24774 0.7687 0.8546
0.24784 0.7667 0.8532
0.24793 0.7654 0.8538
0.24803 0.7756 0.8546
0.24812 0.7793 0.8538
0.24822 0.7698 0.8551
0.24831 0.7737 0.8546
0.24840 0.7736 0.8544
0.24850 0.7673 0.8557
0.24859 0.7687 0.8546
0.24869 0.7742 0.8551
0.24878 0.7744 0.8558
0.24888 0.7679 0.8551
0.24897 0.7698 0.8551
0.24907 0.7781 0.8565
0.24916 0.7692 0.8551
0.24925 0.7717 0.8563
0.24935 0.7693 0.8565
0.24944 0.7768 0.8563
0.24954 0.7881 0.8570
0.24963 0.7725 0.8565
0.24973 0.7711 0.8576
0.24982 0.7768 0.8563
0.24991 0.7718 0.8571
0.25001 0.7768 0.8582
0.25010 0.7774 0.8570
0.25020 0.7742 0.8570
0.25029 0.7840 0.8585
0.25039 0.7805 0.8582
0.25048 0.7793 0.8570
0.25058 0.7742 0.8589
0.25067 0.7805 0.8582
0.25076 0.7814 0.8591
0.25086 0.7730 0.8576
0.25095 0.7755 0.8589
0.25105 0.7837 0.8595
0.25114 0.7787 0.8576
0.25124 0.7736 0.8601
0.25133 0.7802 0.8585
0.25142 0.7787 0.8595
0.25152 0.7755 0.8601
0.25161 0.7774 0.8589
0.25171 0.7799 0.8595
0.25180 0.7821 0.8604
0.25190 0.7780 0.8595
0.25199 0.7774 0.8595
0.25209 0.7768 0.8601
0.25218 0.7812 0.8601
0.25227 0.7768 0.8601
0.25237 0.7827 0.8604
0.25246 0.7774 0.8608
0.25256 0.7799 0.8601
0.25265 0.7856 0.8601
0.25275 0.7787 0.8608
0.25284 0.7783 0.8604
0.25293 0.7812 0.8608
0.25303 0.7793 0.8614
0.25312 0.7761 0.8608
0.25322 0.7831 0.8601
0.25331 0.7793 0.8614
0.25341 0.7770 0.8610
0.25350 0.7799 0.8608
0.25360 0.7799 0.8614
0.25369 0.7881 0.8608
0.25378 0.7787 0.8608
0.25388 0.7808 0.8617
0.25397 0.7799 0.8620
0.25407 0.7831 0.8601
0.25416 0.7812 0.8626
0.25426 0.7805 0.8601
0.25435 0.7831 0.8620
0.25444 0.7808 0.8623
0.25454 0.7812 0.8620
0.25463 0.7799 0.8614
0.25473 0.7793 0.8614
0.25482 0.7818 0.8620
0.25492 0.7812 0.8614
0.25501 0.7776 0.8629
0.25511 0.7824 0.8614
0.25520 0.7824 0.8626
0.25529 0.7812 0.8614
0.25539 0.7913 0.8626
0.25548 0.7827 0.8623
0.25558 0.7831 0.8620
0.25567 0.7818 0.8614
0.25577 0.7805 0.8620
0.25586 0.7970 0.8626
0.25595 0.7831 0.8626
0.25605 0.7821 0.8629
0.25614 0.7824 0.8614
0.25624 0.7850 0.8620
0.25633 0.7881 0.8639
0.25643 0.7831 0.8620
0.25652 0.7833 0.8629
0.25662 0.7831 0.8620
0.25671 0.7837 0.8626
0.25680 0.7881 0.8626
0.25690 0.7843 0.8626
0.25699 0.7881 0.8626
0.25709 0.7833 0.8642
0.25718 0.7837 0.8620
0.25728 0.7818 0.8626
0.25737 0.7869 0.8633
0.25746 0.7837 0.8626
0.25756 0.7852 0.8642
0.25765 0.7837 0.8633
0.25775 0.7894 0.8620
0.25784 0.7843 0.8639
0.25794 0.7856 0.8633
0.25803 0.7850 0.8633
0.25813 0.7840 0.8636
0.25822 0.7856 0.8633
0.25831 0.7850 0.8639
0.25841 0.7850 0.8639
0.25850 0.7856 0.8626
0.25860 0.7903 0.8648
0.25869 0.7856 0.8633
0.25879 0.7856 0.8633
0.25888 0.7862 0.8633
0.25897 0.7856 0.8633
0.25907 0.7862 0.8645
0.25916 0.7852 0.8636
0.25926 0.7856 0.8639
0.25935 0.7888 0.8639
0.25945 0.7856 0.8639
0.25954 0.7856 0.8633
0.25964 0.7871 0.8648
0.25973 0.7862 0.8633
0.25982 0.7856 0.8639
0.25992 0.7856 0.8639
0.26001 0.7862 0.8626
0.26011 0.7869 0.8639
0.26020 0.7858 0.8642
0.26030 0.7862 0.8639
0.26039 0.7856 0.8639
0.26048 0.7862 0.8639
0.26058 0.7850 0.8639
0.26067 0.7928 0.8642
0.26077 0.7869 0.8639
0.26086 0.7869 0.8645
0.26096 0.7862 0.8633
0.26105 0.7862 0.8645
0.26115 0.7862 0.8633
0.26124 0.7877 0.8648
0.26133 0.7862 0.8633
0.26143 0.7862 0.8652
0.26152 0.7843 0.8633
0.26162 0.7862 0.8639
0.26171 0.7869 0.8652
0.26181 0.7865 0.8636
0.26190 0.7875 0.8652
0.26199 0.7944 0.8633
0.26209 0.7875 0.8645
0.26218 0.7869 0.8639
0.26228 0.7871 0.8654
0.26237 0.7932 0.8645
0.26247 0.7925 0.8639
0.26256 0.7881 0.8645
0.26266 0.7856 0.8639
0.26275 0.7888 0.8652
0.26284 0.7865 0.8654
0.26294 0.7881 0.8645
0.26303 0.7913 0.8645
0.26313 0.7944 0.8645
0.26322 0.7875 0.8645
0.26332 0.7865 0.8661
0.26341 0.7888 0.8652
0.26350 0.7913 0.8652
0.26360 0.7894 0.8652
0.26369 0.7925 0.8658
0.26379 0.7888 0.8645
0.26388 0.7858 0.8661
0.26398 0.7888 0.8658
0.26407 0.7925 0.8652
0.26417 0.7850 0.8664
0.26426 0.7881 0.8671
0.26435 0.7871 0.8661
0.26445 0.7894 0.8658
0.26454 0.7951 0.8671
0.26464 0.7894 0.8664
0.26473 0.7862 0.8671
0.26483 0.7970 0.8664
0.26492 0.7915 0.8680
0.26502 0.7963 0.8677
0.26511 0.7913 0.8671
0.26520 0.7938 0.8677
0.26530 0.7995 0.8683
0.26539 0.7903 0.8680
0.26549 0.7970 0.8677
0.26558 0.7951 0.8683
0.26568 0.7850 0.8690
0.26577 0.7888 0.8677
0.26586 0.7894 0.8696
0.26596 0.7928 0.8686
0.26605 0.7919 0.8696
0.26615 0.7995 0.8683
0.26624 0.7938 0.8702
0.26634 0.8014 0.8696
0.26643 0.7947 0.8699
0.26653 0.7932 0.8702
0.26662 0.7976 0.8696
0.26671 0.7963 0.8715
0.26681 0.8020 0.8690
0.26690 0.8014 0.8715
0.26700 0.7979 0.8705
0.26709 0.7970 0.8702
0.26719 0.7944 0.8721
0.26728 0.7963 0.8709
0.26737 0.8020 0.8715
0.26747 0.8004 0.8718
0.26756 0.7970 0.8709
0.26766 0.8033 0.8715
0.26775 0.8008 0.8721
0.26785 0.7982 0.8709
0.26794 0.8058 0.8721
0.26804 0.8010 0.8718
0.26813 0.8001 0.8721
0.26822 0.7963 0.8721
0.26832 0.8020 0.8728
0.26841 0.7995 0.8728
0.26851 0.8090 0.8721
0.26860 0.8105 0.8737
0.26870 0.8140 0.8728
0.26879 0.8020 0.8728
0.26888 0.7995 0.8740
0.26898 0.8014 0.8728
0.26907 0.8054 0.8743
0.26917 0.8045 0.8740
0.26926 0.8077 0.8740
0.26936 0.8109 0.8740
0.26945 0.8096 0.8740
0.26955 0.8039 0.8746
0.26964 0.8061 0.8749
0.26973 0.8178 0.8746
0.26983 0.8165 0.8746
0.26992 0.8147 0.8746
0.27002 0.8077 0.8759
0.27011 0.8099 0.8749
0.27021 0.8109 0.8753
0.27030 0.8102 0.8759
0.27039 0.8071 0.8753
0.27049 0.8197 0.8765
0.27058 0.8184 0.8753
0.27068 0.8092 0.8762
0.27077 0.8210 0.8759
0.27087 0.8083 0.8765
0.27096 0.8083 0.8765
0.27106 0.8153 0.8772
0.27115 0.8187 0.8762
0.27124 0.8077 0.8778
0.27134 0.8266 0.8765
0.27143 0.8147 0.8772
0.27153 0.8090 0.8772
0.27162 0.8102 0.8778
0.27172 0.8105 0.8781
0.27181 0.8109 0.8772
0.27190 0.8134 0.8784
0.27200 0.8083 0.8765
0.27209 0.8134 0.8791
0.27219 0.8124 0.8787
0.27228 0.8311 0.8778
0.27238 0.8172 0.8784
0.27247 0.8096 0.8791
0.27257 0.8279 0.8778
0.27266 0.8241 0.8797
0.27275 0.8225 0.8787
0.27285 0.8153 0.8791
0.27294 0.8140 0.8797
0.27304 0.8128 0.8797
0.27313 0.8128 0.8791
0.27323 0.8168 0.8800
0.27332 0.8172 0.8797
0.27341 0.8159 0.8803
0.27351 0.8210 0.8797
0.27360 0.8153 0.8803
0.27370 0.8222 0.8797
0.27379 0.8238 0.8819
0.27389 0.8134 0.8797
0.27398 0.8102 0.8810
0.27408 0.8159 0.8810
0.27417 0.8178 0.8803
0.27426 0.8191 0.8816
0.27436 0.8162 0.8812
0.27445 0.8191 0.8816
0.27455 0.8172 0.8810
0.27464 0.8235 0.8810
0.27474 0.8128 0.8829
0.27483 0.8168 0.8819
0.27492 0.8178 0.8816
0.27502 0.8165 0.8816
0.27511 0.8386 0.8822
0.27521 0.8147 0.8816
0.27530 0.8273 0.8822
0.27540 0.8149 0.8831
0.27549 0.8197 0.8816
0.27559 0.8197 0.8829
0.27568 0.8241 0.8829
0.27577 0.8405 0.8835
0.27587 0.8225 0.8825
0.27596 0.8222 0.8829
0.27606 0.8210 0.8829
0.27615 0.8178 0.8829
0.27625 0.8229 0.8829
0.27634 0.8285 0.8841
0.27643 0.8231 0.8825
0.27653 0.8292 0.8835
0.27662 0.8298 0.8841
0.27672 0.8222 0.8841
0.27681 0.8222 0.8835
0.27691 0.8275 0.8838
0.27700 0.8222 0.8841
0.27710 0.8222 0.8841
0.27719 0.8260 0.8841
0.27728 0.8260 0.8841
0.27738 0.8241 0.8847
0.27747 0.8219 0.8850
0.27757 0.8216 0.8841
0.27766 0.8317 0.8841
0.27776 0.8241 0.8854
0.27785 0.8317 0.8847
0.27794 0.8269 0.8857
0.27804 0.8191 0.8847
0.27813 0.8266 0.8854
0.27823 0.8266 0.8854
0.27832 0.8311 0.8847
0.27842 0.8330 0.8854
0.27851 0.8307 0.8857
0.27861 0.8266 0.8854
0.27870 0.8273 0.8854
0.27879 0.8342 0.8860
0.27889 0.8248 0.8854
0.27898 0.8225 0.8863
0.27908 0.8254 0.8860
0.27917 0.8349 0.8860
0.27927 0.8304 0.8860
0.27936 0.8330 0.8879
0.27945 0.8292 0.8860
0.27955 0.8307 0.8876
0.27964 0.8266 0.8866
0.27974 0.8241 0.8873
0.27983 0.8279 0.8873
0.27993 0.8311 0.8879
0.28002 0.8288 0.8869
0.28012 0.8405 0.8885
0.28021 0.8260 0.8866
0.28030 0.8260 0.8879
0.28040 0.8424 0.8885
0.28049 0.8273 0.8879
0.28059 0.8307 0.8895
0.28068 0.8273 0.8873
0.28078 0.8342 0.8892
0.28087 0.8279 0.8885
0.28097 0.8361 0.8892
0.28106 0.8304 0.8892
0.28115 0.8288 0.8895
0.28125 0.8304 0.8892
0.28134 0.8317 0.8892
0.28144 0.8424 0.8892
0.28153 0.8469 0.8892
0.28163 0.8345 0.8907
0.28172 0.8437 0.8885
0.28181 0.8368 0.8911
0.28191 0.8298 0.8892
0.28200 0.8336 0.8898
0.28210 0.8386 0.8898
0.28219 0.8358 0.8901
0.28229 0.8368 0.8898
0.28238 0.8355 0.8911
0.28248 0.8368 0.8892
0.28257 0.8355 0.8904
0.28266 0.8377 0.8901
0.28276 0.8361 0.8892
0.28285 0.8361 0.8904
0.28295 0.8361 0.8898
0.28304 0.8361 0.8898
0.28314 0.8368 0.8904
0.28323 0.8364 0.8901
0.28332 0.8355 0.8898
0.28342 0.8368 0.8904
0.28351 0.8361 0.8892
0.28361 0.8361 0.8911
0.28370 0.8351 0.8901
0.28380 0.8349 0.8892
0.28389 0.8317 0.8911
0.28399 0.8368 0.8898
0.28408 0.8431 0.8898
0.28417 0.8355 0.8904
0.28427 0.8370 0.8901
0.28436 0.8424 0.8911
0.28446 0.8368 0.8904
0.28455 0.8374 0.8898
0.28465 0.8349 0.8911
0.28474 0.8395 0.8913
0.28483 0.8380 0.8892
0.28493 0.8380 0.8917
0.28502 0.8368 0.8898
0.28512 0.8368 0.8911
0.28521 0.8380 0.8904
0.28531 0.8370 0.8907
0.28540 0.8380 0.8911
0.28550 0.8374 0.8904
0.28559 0.8342 0.8904
0.28568 0.8374 0.8898
0.28578 0.8414 0.8920
0.28587 0.8342 0.8904
0.28597 0.8380 0.8904
0.28606 0.8368 0.8911
0.28616 0.8380 0.8904
0.28625 0.8380 0.8911
0.28634 0.8414 0.8913
0.28644 0.8386 0.8917
0.28653 0.8374 0.8898
0.28663 0.8399 0.8917
0.28672 0.8374 0.8911
0.28682 0.8339 0.8926
0.28691 0.8386 0.8904
0.28701 0.8418 0.8904
0.28710 0.8342 0.8923
0.28719 0.8386 0.8911
0.28729 0.8393 0.8917
0.28738 0.8427 0.8920
0.28748 0.8374 0.8917
0.28757 0.8380 0.8917
0.28767 0.8412 0.8917
0.28776 0.8368 0.8917
0.28785 0.8355 0.8917
0.28795 0.8339 0.8920
0.28804 0.8424 0.8923
0.28814 0.8330 0.8930
0.28823 0.8405 0.8917
0.28833 0.8456 0.8930
0.28842 0.8383 0.8920
0.28852 0.8386 0.8936
0.28861 0.8405 0.8923
0.28870 0.8551 0.8936
0.28880 0.8368 0.8923
0.28889 0.8399 0.8936
0.28899 0.8358 0.8939
0.28908 0.8431 0.8930
0.28918 0.8437 0.8936
0.28927 0.8469 0.8936
0.28936 0.8380 0.8936
0.28946 0.8490 0.8932
0.28955 0.8361 0.8942
0.28965 0.8488 0.8930
0.28974 0.8386 0.8942
0.28984 0.8450 0.8942
0.28993 0.8374 0.8942
0.29003 0.8459 0.8939
0.29012 0.8336 0.8942
0.29021 0.8525 0.8955
0.29031 0.8456 0.8942
0.29040 0.8412 0.8949
0.29050 0.8389 0.8945
0.29059 0.8488 0.8955
0.29069 0.8437 0.8949
