"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.05795 0.6398 0.7692
0.05804 0.6423 0.7692
0.05814 0.6366 0.7698
0.05823 0.6385 0.7692
0.05833 0.6404 0.7692
0.05842 0.6366 0.7680
0.05851 0.6385 0.7724
0.05861 0.6366 0.7680
0.05870 0.6391 0.7679
0.05880 0.6379 0.7724
0.05889 0.6372 0.7692
0.05899 0.6379 0.7679
0.05908 0.6366 0.7711
0.05918 0.6379 0.7679
0.05927 0.6385 0.7705
0.05936 0.6480 0.7711
0.05946 0.6391 0.7680
0.05955 0.6379 0.7711
0.05965 0.6429 0.7692
0.05974 0.6391 0.7705
0.05984 0.6397 0.7711
0.05993 0.6423 0.7692
0.06002 0.6397 0.7698
0.06012 0.6360 0.7705
0.06021 0.6410 0.7698
0.06031 0.6423 0.7692
0.06040 0.6429 0.7724
0.06050 0.6379 0.7692
0.06059 0.6391 0.7724
0.06069 0.6410 0.7711
0.06078 0.6423 0.7692
0.06087 0.6372 0.7705
0.06097 0.6461 0.7711
0.06106 0.6416 0.7705
0.06116 0.6467 0.7711
0.06125 0.6334 0.7705
0.06135 0.6391 0.7711
0.06144 0.6410 0.7724
0.06153 0.6410 0.7705
0.06163 0.6398 0.7711
0.06172 0.6423 0.7698
0.06182 0.6398 0.7718
0.06191 0.6391 0.7711
0.06201 0.6379 0.7724
0.06210 0.6442 0.7692
0.06220 0.6423 0.7737
0.06229 0.6391 0.7698
0.06238 0.6423 0.7717
0.06248 0.6398 0.7724
0.06257 0.6436 0.7724
0.06267 0.6410 0.7711
0.06276 0.6385 0.7718
0.06286 0.6366 0.7711
0.06295 0.6404 0.7711
0.06304 0.6397 0.7736
0.06314 0.6379 0.7718
0.06323 0.6385 0.7711
0.06333 0.6391 0.7723
0.06342 0.6442 0.7711
0.06352 0.6410 0.7737
0.06361 0.6410 0.7705
0.06371 0.6435 0.7742
0.06380 0.6423 0.7718
0.06389 0.6391 0.7711
0.06399 0.6429 0.7736
0.06408 0.6391 0.7711
0.06418 0.6467 0.7724
0.06427 0.6423 0.7730
0.06437 0.6385 0.7730
0.06446 0.6436 0.7718
0.06455 0.6398 0.7737
0.06465 0.6436 0.7711
0.06474 0.6422 0.7736
0.06484 0.6480 0.7737
0.06493 0.6429 0.7724
0.06503 0.6435 0.7736
0.06512 0.6436 0.7724
0.06522 0.6410 0.7724
0.06531 0.6455 0.7749
0.06540 0.6385 0.7711
0.06550 0.6461 0.7724
0.06559 0.6398 0.7762
0.06569 0.6467 0.7711
0.06578 0.6442 0.7737
0.06588 0.6480 0.7737
0.06597 0.6410 0.7737
0.06607 0.6391 0.7730
0.06616 0.6410 0.7718
0.06625 0.6410 0.7743
0.06635 0.6423 0.7737
0.06644 0.6479 0.7736
0.06654 0.6423 0.7724
0.06663 0.6423 0.7749
0.06673 0.6397 0.7736
0.06682 0.6410 0.7749
0.06691 0.6423 0.7724
0.06701 0.6423 0.7724
0.06710 0.6429 0.7755
0.06720 0.6423 0.7724
0.06729 0.6410 0.7749
0.06739 0.6448 0.7736
0.06748 0.6398 0.7737
0.06758 0.6423 0.7743
0.06767 0.6436 0.7737
0.06776 0.6441 0.7736
0.06786 0.6448 0.7749
0.06795 0.6524 0.7749
0.06805 0.6429 0.7730
0.06814 0.6435 0.7736
0.06824 0.6455 0.7749
0.06833 0.6423 0.7749
0.06842 0.6454 0.7736
0.06852 0.6480 0.7743
0.06861 0.6511 0.7762
0.06871 0.6448 0.7737
0.06880 0.6454 0.7723
0.06890 0.6480 0.7768
0.06899 0.6417 0.7737
0.06909 0.6448 0.7736
0.06918 0.6455 0.7743
0.06927 0.6467 0.7749
0.06937 0.6467 0.7749
0.06946 0.6467 0.7755
0.06956 0.6524 0.7737
0.06965 0.6436 0.7768
0.06975 0.6467 0.7724
0.06984 0.6441 0.7774
0.06993 0.6492 0.7730
0.07003 0.6467 0.7749
0.07012 0.6454 0.7761
0.07022 0.6455 0.7756
0.07031 0.6436 0.7756
0.07041 0.6410 0.7749
0.07050 0.6454 0.7749
0.07060 0.6511 0.7756
0.07069 0.6448 0.7737
0.07078 0.6441 0.7780
0.07088 0.6467 0.7749
0.07097 0.6448 0.7756
0.07107 0.6429 0.7762
0.07116 0.6492 0.7755
0.07126 0.6398 0.7762
0.07135 0.6410 0.7768
0.07144 0.6511 0.7743
0.07154 0.6404 0.7761
0.07163 0.6474 0.7756
0.07173 0.6524 0.7775
0.07182 0.6448 0.7755
0.07192 0.6455 0.7768
0.07201 0.6436 0.7768
0.07211 0.6455 0.7762
0.07220 0.6486 0.7768
0.07229 0.6461 0.7749
0.07239 0.6467 0.7781
0.07248 0.6422 0.7768
0.07258 0.6474 0.7768
0.07267 0.6461 0.7762
0.07277 0.6442 0.7768
0.07286 0.6467 0.7780
0.07295 0.6499 0.7756
0.07305 0.6461 0.7775
0.07314 0.6511 0.7787
0.07324 0.6454 0.7761
0.07333 0.6455 0.7768
0.07343 0.6448 0.7768
0.07352 0.6498 0.7780
0.07362 0.6455 0.7768
0.07371 0.6549 0.7781
0.07380 0.6467 0.7781
0.07390 0.6498 0.7780
0.07399 0.6480 0.7762
0.07409 0.6486 0.7793
0.07418 0.6505 0.7768
0.07428 0.6417 0.7793
0.07437 0.6549 0.7768
0.07446 0.6524 0.7781
0.07456 0.6542 0.7793
0.07465 0.6480 0.7768
0.07475 0.6568 0.7793
0.07484 0.6499 0.7781
0.07494 0.6448 0.7780
0.07503 0.6511 0.7781
0.07513 0.6524 0.7781
0.07522 0.6454 0.7787
0.07531 0.6524 0.7781
0.07541 0.6524 0.7793
0.07550 0.6511 0.7793
0.07560 0.6536 0.7805
0.07569 0.6486 0.7781
0.07579 0.6537 0.7787
0.07588 0.6498 0.7780
0.07597 0.6549 0.7781
0.07607 0.6530 0.7806
0.07616 0.6524 0.7800
0.07626 0.6555 0.7793
0.07635 0.6492 0.7793
0.07645 0.6455 0.7806
0.07654 0.6524 0.7800
0.07664 0.6492 0.7780
0.07673 0.6511 0.7812
0.07682 0.6474 0.7781
0.07692 0.6561 0.7818
0.07701 0.6499 0.7800
0.07711 0.6480 0.7793
0.07720 0.6524 0.7806
0.07730 0.6530 0.7799
0.07739 0.6511 0.7819
0.07748 0.6492 0.7781
0.07758 0.6536 0.7824
0.07767 0.6486 0.7787
0.07777 0.6492 0.7819
0.07786 0.6568 0.7812
0.07796 0.6542 0.7812
0.07805 0.6568 0.7806
0.07815 0.6480 0.7806
0.07824 0.6542 0.7799
0.07833 0.6568 0.7825
0.07843 0.6549 0.7819
0.07852 0.6511 0.7812
0.07862 0.6511 0.7824
0.07871 0.6625 0.7806
0.07881 0.6480 0.7812
0.07890 0.6556 0.7825
0.07899 0.6511 0.7793
0.07909 0.6511 0.7838
0.07918 0.6511 0.7800
0.07928 0.6561 0.7837
0.07937 0.6486 0.7812
0.07947 0.6499 0.7819
0.07956 0.6625 0.7825
0.07966 0.6568 0.7812
0.07975 0.6606 0.7838
0.07984 0.6625 0.7812
0.07994 0.6486 0.7831
0.08003 0.6556 0.7812
0.08013 0.6562 0.7857
0.08022 0.6543 0.7806
0.08032 0.6637 0.7824
0.08041 0.6568 0.7825
0.08050 0.6511 0.7838
0.08060 0.6530 0.7825
0.08069 0.6517 0.7837
0.08079 0.6676 0.7825
0.08088 0.6568 0.7825
0.08098 0.6524 0.7818
0.08107 0.6537 0.7857
0.08117 0.6537 0.7812
0.08126 0.6530 0.7838
0.08135 0.6656 0.7837
0.08145 0.6581 0.7838
0.08154 0.6537 0.7825
0.08164 0.6536 0.7824
0.08173 0.6612 0.7838
0.08183 0.6524 0.7863
0.08192 0.6556 0.7825
0.08201 0.6612 0.7837
0.08211 0.6600 0.7831
0.08220 0.6537 0.7850
0.08230 0.6543 0.7838
0.08239 0.6580 0.7856
0.08249 0.6612 0.7831
0.08258 0.6505 0.7844
0.08268 0.6530 0.7850
0.08277 0.6581 0.7838
0.08286 0.6537 0.7844
0.08296 0.6631 0.7838
0.08305 0.6650 0.7850
0.08315 0.6568 0.7857
0.08324 0.6612 0.7838
0.08334 0.6542 0.7862
0.08343 0.6594 0.7844
0.08353 0.6625 0.7850
0.08362 0.6530 0.7869
0.08371 0.6580 0.7837
0.08381 0.6650 0.7850
0.08390 0.6556 0.7850
0.08400 0.6568 0.7857
0.08409 0.6625 0.7869
0.08419 0.6669 0.7863
0.08428 0.6587 0.7844
0.08437 0.6561 0.7850
0.08447 0.6575 0.7857
0.08456 0.6581 0.7876
0.08466 0.6556 0.7844
0.08475 0.6568 0.7875
0.08485 0.6606 0.7844
0.08494 0.6556 0.7869
0.08504 0.6542 0.7850
0.08513 0.6663 0.7882
0.08522 0.6575 0.7838
0.08532 0.6606 0.7882
0.08541 0.6542 0.7856
0.08551 0.6556 0.7863
0.08560 0.6581 0.7869
0.08570 0.6594 0.7869
0.08579 0.6574 0.7881
0.08588 0.6606 0.7863
0.08598 0.6556 0.7857
0.08607 0.6644 0.7881
0.08617 0.6581 0.7863
0.08626 0.6625 0.7882
0.08636 0.6600 0.7869
0.08645 0.6561 0.7881
0.08655 0.6575 0.7869
0.08664 0.6625 0.7882
0.08673 0.6568 0.7862
0.08683 0.6549 0.7882
0.08692 0.6581 0.7869
0.08702 0.6568 0.7895
0.08711 0.6631 0.7869
0.08721 0.6581 0.7882
0.08730 0.6625 0.7869
0.08739 0.6638 0.7882
0.08749 0.6644 0.7881
0.08758 0.6600 0.7913
